n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
123099,23756,0.19298288369523717,0.9294717499986022,0.855761817322346,99363,0.031993395843505856,False,0.0,0.0,0.0,506791.9907002328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6021215692877588,0.9996505695715983,5.033067251844619e-05,3190.7796597634847,5.663369463894687,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.994161801501251,0.000845555298309896,2482.1147633805485,95.14460699343074,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.9933333333333333,0.0009663489123541668,2412.5948060892215,108.736693706778,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.7013386091934669,0.9386478873239437,0.010962020474517581,4.923656993586711,1233.481869236263,1.0,0.9996331172801761,0.6062271062271062,0.5006897553183766,0.65625,0.8125,1.0,0.2,1.0,Rule:Combined,fleet,111250,11887,0.39,A_volume_matched,CTT_Traverse,FS-B,1,cross,111250,11887
61532,11869,0.19289150360787882,0.9258700261211403,0.8474717503491291,49680,0.031993395843505856,False,0.6908753896705704,0.9193855813431999,0.014477578881662404,9.897919801062635,1629.0638302018206,0.9984101748807631,0.9995107632093934,0.37037037037037035,0.4920081371694275,0.59375,0.75,1.0,0.1,1.0,True,0.6908753896705704,0.9193855813431999,0.014477578881662404,9.43095084573803,1629.0638302018206,0.9984101748807631,0.9995107632093934,0.37037037037037035,0.4920081371694275,0.59375,0.75,1.0,0.1,1.0,True,0.6972786249894684,0.9167035888347363,0.015142057467329802,6.717743743341214,1703.8331019635173,1.0,0.9995107632093934,0.6074074074074074,0.493606509735542,0.625,0.8125,1.0,0.1,1.0,True,0.6972786249894684,0.9161961696003542,0.015242736040915772,6.647766692319603,1715.1617795031686,1.0,0.9995107632093934,0.6074074074074074,0.493606509735542,0.625,0.8125,1.0,0.1,1.0,True,0.7041873788861741,0.8786795626576955,0.023236614783641744,3.884880713844959,2614.6587761514616,1.0,0.9995107632093934,0.6111111111111112,0.5053763440860215,0.65625,0.8125,1.0,0.2,1.0,Rule:Combined,fleet,111250,11887,0.26,A_volume_matched,CTT_Traverse,FS-B,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.4902283020491946,0.18806503273401284,99363,0.031993395843505856,False,0.0,0.0,0.0,506791.9907002328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,6.039680702213543e-05,3167.631041439892,6.796043356673625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0008656875673172745,2475.2578582340147,97.40995477898863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0009764150468578561,2406.551103654041,109.86936759955694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.007198181512039064,0.13286713286713286,0.01123380610611719,4.811245230518212,1264.0640643412942,0.007936507936507936,0.011006481594716889,0.005494505494505495,0.004937195963116242,0.46875,0.5,0.75,0.2,1.0,Rule:Staleness,fleet,111250,11887,0.29,A_volume_matched,CTT_Traverse,FS-B,1,cross,111250,11887
61532,11869,0.19289150360787882,0.4824803317930125,0.18244481542137447,49680,0.031993395843505856,False,8.425309630128907e-05,0.001388888888888889,0.014477578881662404,9.897919801062635,1629.0638302018206,0.0,0.0,0.0,0.00014530659691950015,0.03125,0.0625,0.0,0.0,0.0,True,8.425309630128907e-05,0.001388888888888889,0.014477578881662404,9.43095084573803,1629.0638302018206,0.0,0.0,0.0,0.00014530659691950015,0.03125,0.0625,0.0,0.0,0.0,True,0.0005055185778077344,0.0079155672823219,0.015142057467329802,6.717743743341214,1703.8331019635173,0.001589825119236884,0.0002446183953033268,0.0,0.0005812263876780006,0.15625,0.1875,0.25,0.0,0.5,True,0.0005055185778077344,0.007863695937090432,0.015242736040915772,6.647766692319603,1715.1617795031686,0.001589825119236884,0.0002446183953033268,0.0,0.0005812263876780006,0.15625,0.1875,0.25,0.0,0.5,True,0.009436346785744376,0.08846761453396525,0.023236614783641744,3.8810928613193005,2614.6587761514616,0.02066772655007949,0.010518590998043052,0.011111111111111112,0.007701249636733507,0.53125,0.625,0.75,0.2,1.0,Rule:Staleness,fleet,111250,11887,0.16,A_volume_matched,CTT_Traverse,FS-B,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9816273748634609,0.9653937595972922,99363,0.031993395843505856,False,0.6955295504293653,1.0,0.0,0.9855939745903016,0.0,1.0,0.9827565121682769,0.6043956043956044,0.5007623611413635,0.59375,0.75,1.0,0.1,1.0,True,0.7641017006230005,1.0,0.0,0.8589864373207092,0.0,1.0,0.9996331172801761,0.6208791208791209,0.6083641908081028,0.84375,1.0,1.0,0.5,1.0,True,0.8591513722848965,0.9968253968253968,0.0006542987427398005,0.686528205871582,73.62380303063094,1.0,0.9996331172801761,0.7216117216117216,0.7683148188484716,0.96875,1.0,1.0,0.9,1.0,True,0.8610456305775384,0.9965409724252168,0.000714695549761936,0.682296097278595,80.41984638730457,1.0,0.9996331172801761,0.7234432234432234,0.7715094750598998,0.96875,1.0,1.0,0.9,1.0,True,0.9040663411348712,0.9523323873714084,0.010821094591465932,0.5755306482315063,1217.624434737358,1.0,0.9996331172801761,0.793040293040293,0.8429536048791113,1.0,1.0,1.0,1.0,1.0,LogReg,fleet,111250,11887,2.03,A_volume_matched,CTT_Traverse,FS-B,2,cross,111250,11887
61532,11869,0.19289150360787882,0.991299478800537,0.981859077159681,49680,0.031993395843505856,False,0.8501137416800068,1.0,0.0,0.7716282010078431,0.0,1.0,0.9995107632093934,0.6777777777777778,0.7544318512060447,0.84375,1.0,1.0,0.5,1.0,True,0.866795854747662,0.9997084831406083,6.040714415158166e-05,0.7379692196846008,6.797206523790628,1.0,0.9995107632093934,0.7074074074074074,0.7820401046207498,0.90625,1.0,1.0,0.7,1.0,True,0.8932513269862667,0.9975536319156943,0.0005235285826470411,0.6842206120491028,58.90912320618545,1.0,0.9995107632093934,0.7333333333333333,0.8266492298750363,0.9375,1.0,1.0,0.8,1.0,True,0.8948521358159912,0.9972769953051643,0.0005839357267986227,0.6793445944786072,65.70632972997608,1.0,0.9995107632093934,0.737037037037037,0.8292647486195873,0.9375,1.0,1.0,0.8,1.0,True,0.9293959052995198,0.9741257506181561,0.005899764412137809,0.5905333757400513,663.8605038235514,1.0,0.9995107632093934,0.8037037037037037,0.8862249346120313,0.9375,1.0,1.0,0.8,1.0,LogReg,fleet,111250,11887,1.88,A_volume_matched,CTT_Traverse,FS-B,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9995006888386858,0.9992596345037718,99363,0.031993395843505856,False,0.7369506650951339,1.0,0.0,0.8807483209979342,0.0,0.9968253968253968,0.8553259141494436,0.6043956043956044,0.6481521818049808,0.65625,0.875,1.0,0.1,1.0,True,0.9387523152045799,1.0,0.0,0.6922387887735425,0.0,1.0,0.9914394032041091,0.6813186813186813,0.9120743483627387,0.96875,1.0,1.0,0.9,1.0,True,0.9975585115339283,0.9949200218313111,0.0012180022749463978,0.25604569247338416,137.05354102625142,1.0,0.9998777057600587,0.8956043956043956,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9977268900488298,0.993711219184974,0.0015099201755533857,0.2451252311366531,169.90108391684063,1.0,0.9998777057600587,0.9029304029304029,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9983583094797104,0.9596584931617707,0.01003593610017817,0.08601726471167304,1129.2758711006006,1.0,0.9998777057600587,0.9304029304029304,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,fleet,111250,11887,114.42,A_volume_matched,CTT_Traverse,FS-B,2,cross,111250,11887
61532,11869,0.19289150360787882,0.9997658843573076,0.9996102146698681,49680,0.031993395843505856,False,0.9978094194961665,0.996633846671716,0.0008054285886877555,0.30555625245495693,90.62942031720837,1.0,1.0,0.9037037037037037,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.959307499393253,0.010128264502748525,0.15821752233725606,1139.6649604888953,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9413352385488608,0.014880293176006282,0.11017648325424664,1674.3785403604247,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9405139593908629,0.015101786037895415,0.1057976646465926,1699.301630947657,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9081093498736503,0.024162857660632663,0.06286267524709097,2718.8826095162513,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,fleet,111250,11887,112.29,A_volume_matched,CTT_Traverse,FS-B,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9997289745403696,0.9995293997516256,99363,0.031993395843505856,False,0.8629398888701801,1.0,0.0,0.9915345638447068,0.0,1.0,0.9984101748807631,0.6153846153846154,0.7797865388804182,0.8125,1.0,1.0,0.4,1.0,True,0.945613739686816,1.0,0.0,0.9577049562405855,0.0,1.0,0.9997554115201174,0.684981684981685,0.9188266899005301,0.9375,1.0,1.0,0.8,1.0,True,0.9974743222764775,0.9991566874683758,0.00020132269007378477,0.24577231824747187,22.65347785557875,1.0,0.9998777057600587,0.8937728937728938,0.999927394177013,1.0,1.0,1.0,1.0,1.0,True,0.9976427007913791,0.9988620558856999,0.00027178563159960945,0.23059698731788542,30.582195105031314,1.0,0.9998777057600587,0.9010989010989011,0.999927394177013,1.0,1.0,1.0,1.0,1.0,True,0.9986950665095133,0.9576185671039354,0.0105694412288737,0.011448215176935304,1189.3075874178844,1.0,0.9998777057600587,0.945054945054945,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,111250,11887,28.2,A_volume_matched,CTT_Traverse,FS-B,2,cross,111250,11887
61532,11869,0.19289150360787882,0.9999382899466813,0.9998372047077722,49680,0.031993395843505856,False,0.9976409133035639,0.9994935426690301,0.00012081428830316332,0.3974572582584348,13.594413047581256,1.0,1.0,0.8962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9983149380739742,0.9969709718132099,0.00072488572981898,0.2021750002402674,81.56647828548755,1.0,1.0,0.9259259259259259,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9406678829221861,0.015061514608461028,0.029884328298561785,1694.7701599317966,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9402204075160548,0.01518232889676419,0.027844081912300395,1708.364572979378,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9996629876147949,0.9065556234718827,0.024625979099128125,0.005117600748854718,2770.9945261986463,1.0,1.0,0.9851851851851852,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,111250,11887,25.97,A_volume_matched,CTT_Traverse,FS-B,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9996417759510765,0.9992832877927276,99363,0.031993395843505856,False,0.864160633103216,1.0,0.0,0.9759715199470521,0.0,1.0,0.9974318209612327,0.6208791208791209,0.7822551368619763,0.875,1.0,1.0,0.6,1.0,True,0.9420356962451591,0.999821292945539,4.026453801475695e-05,0.8656522035598755,4.53069557111575,1.0,0.9997554115201174,0.673992673992674,0.9130908298845567,0.96875,1.0,1.0,0.9,1.0,True,0.986066677891901,0.9965964688364178,0.0008052907602951391,0.412127822637558,90.613911422315,1.0,0.9998777057600587,0.7783882783882784,0.9848253829957162,1.0,1.0,1.0,1.0,1.0,True,0.9872874221249368,0.9961350605224039,0.0009160182398357207,0.38818809390068054,103.07332424288332,1.0,0.9998777057600587,0.782051282051282,0.9867857402163653,1.0,1.0,1.0,1.0,1.0,True,0.9987371611382387,0.9555761408030932,0.01110294635756923,0.0019168247235938907,1249.339303735168,1.0,0.9998777057600587,0.9468864468864469,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,111250,11887,14.88,A_volume_matched,CTT_Traverse,FS-B,2,cross,111250,11887
61532,11869,0.19289150360787882,0.9998452184625547,0.999557452287665,49680,0.031993395843505856,False,0.9976409133035639,0.9518488745980708,0.012061293115599139,0.06808274984359743,1357.1755692501956,1.0,1.0,0.9,0.9998546934030805,1.0,1.0,1.0,1.0,1.0,True,0.9989047097480832,0.9437987581595287,0.014215814590338884,0.01627258211374283,1599.6092685987278,1.0,1.0,0.9518518518518518,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9394011406844106,0.015403821758653324,0.00408297311514616,1733.2876635666103,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9388062064597846,0.015564907476390874,0.0038709258660674095,1751.4135476300519,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993259752295897,0.9012233112985335,0.026176429132352054,0.0010494246380403638,2945.456160309272,1.0,1.0,0.9703703703703703,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,111250,11887,14.38,A_volume_matched,CTT_Traverse,FS-B,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9996276619220236,0.9994136577767422,99363,0.031993395843505856,False,0.8618033338945951,1.0,0.0,0.9815754839590738,0.0,1.0,0.9984101748807631,0.6190476190476191,0.7776809700137951,0.90625,1.0,1.0,0.7,1.0,True,0.9649772689004883,1.0,0.0,0.6879190398487164,0.0,1.0,0.9998777057600587,0.7142857142857143,0.9509910694837725,0.96875,1.0,1.0,0.9,1.0,True,0.9974743222764775,0.9981045448801651,0.0004529760526660157,0.019088471969622697,50.97032517505218,1.0,0.9998777057600587,0.8937728937728938,0.999927394177013,1.0,1.0,1.0,1.0,1.0,True,0.9974743222764775,0.9981045448801651,0.0004529760526660157,0.018507595612489935,50.97032517505218,1.0,0.9998777057600587,0.8937728937728938,0.999927394177013,1.0,1.0,1.0,1.0,1.0,True,0.998652971880788,0.953997104712884,0.011515657872220489,0.0008899904442423631,1295.7789333391045,1.0,0.9998777057600587,0.9432234432234432,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,fleet,111250,11887,26.85,A_volume_matched,CTT_Traverse,FS-B,2,cross,111250,11887
61532,11869,0.19289150360787882,0.9998789719531617,0.9997625961097801,49680,0.031993395843505856,False,0.9976409133035639,0.9994091829844699,0.0001409500030203572,0.03573511070908056,15.860148555511465,1.0,1.0,0.8962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9983149380739742,0.991050518568083,0.0021545214747397457,0.012346999148157697,242.43369934853237,1.0,1.0,0.9259259259259259,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9400665926748057,0.015222600326198578,0.0018468632372015993,1712.8960439952382,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9393219264892269,0.015423957473370517,0.0017926030544810983,1735.5533990745405,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9994944814221922,0.8950505507771239,0.028008779171616698,0.0004960336280600942,3151.6380915309214,1.0,1.0,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,fleet,111250,11887,28.45,A_volume_matched,CTT_Traverse,FS-B,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.92941213709244,0.855591695436387,99363,0.031993395843505856,False,0.0,0.0,0.0,506995.28139728185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6021215692877588,0.9996505695715983,5.033067251844619e-05,3192.06431990715,5.663369463894687,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.994161801501251,0.000845555298309896,2483.1151550602217,95.14460699343074,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.9933333333333333,0.0009663489123541668,2413.567459028427,108.736693706778,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.7013386091934669,0.9388594612870506,0.010921755936502823,4.941598140935503,1228.9511736651473,1.0,0.9996331172801761,0.6062271062271062,0.5006897553183766,0.65625,0.8125,1.0,0.2,1.0,Rule:Combined,fleet,111250,11887,0.46,A_volume_matched,CTT_Traverse,FS-B,2,cross,111250,11887
61532,11869,0.19289150360787882,0.9257930552352547,0.8472898207504056,49680,0.031993395843505856,False,0.6908753896705704,0.9193855813431999,0.014477578881662404,9.906684114578217,1629.0638302018206,0.9984101748807631,0.9995107632093934,0.37037037037037035,0.4920081371694275,0.59375,0.75,1.0,0.1,1.0,True,0.6908753896705704,0.9193855813431999,0.014477578881662404,9.439527842867069,1629.0638302018206,0.9984101748807631,0.9995107632093934,0.37037037037037035,0.4920081371694275,0.59375,0.75,1.0,0.1,1.0,True,0.6972786249894684,0.9167035888347363,0.015142057467329802,6.72523238514261,1703.8331019635173,1.0,0.9995107632093934,0.6074074074074074,0.493606509735542,0.625,0.8125,1.0,0.1,1.0,True,0.6972786249894684,0.9161961696003542,0.015242736040915772,6.655227264057264,1715.1617795031686,1.0,0.9995107632093934,0.6074074074074074,0.493606509735542,0.625,0.8125,1.0,0.1,1.0,True,0.7041873788861741,0.8786795626576955,0.023236614783641744,3.8912330024472546,2614.6587761514616,1.0,0.9995107632093934,0.6111111111111112,0.5053763440860215,0.65625,0.8125,1.0,0.2,1.0,Rule:Combined,fleet,111250,11887,0.27,A_volume_matched,CTT_Traverse,FS-B,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.4902283020491946,0.18806503273401284,99363,0.031993395843505856,False,0.0,0.0,0.0,506995.28139728185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,6.039680702213543e-05,3168.906415922298,6.796043356673625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0008656875673172745,2476.2556473548957,97.40995477898863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0009764150468578561,2407.5213322682707,109.86936759955694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.007198181512039064,0.13286713286713286,0.01123380610611719,4.817969113959755,1264.0640643412942,0.007936507936507936,0.011006481594716889,0.005494505494505495,0.004937195963116242,0.46875,0.5,0.75,0.2,1.0,Rule:Staleness,fleet,111250,11887,0.29,A_volume_matched,CTT_Traverse,FS-B,2,cross,111250,11887
61532,11869,0.19289150360787882,0.4824803317930125,0.18244481542137447,49680,0.031993395843505856,False,8.425309630128907e-05,0.001388888888888889,0.014477578881662404,9.906684114578217,1629.0638302018206,0.0,0.0,0.0,0.00014530659691950015,0.03125,0.0625,0.0,0.0,0.0,True,8.425309630128907e-05,0.001388888888888889,0.014477578881662404,9.439527842867069,1629.0638302018206,0.0,0.0,0.0,0.00014530659691950015,0.03125,0.0625,0.0,0.0,0.0,True,0.0005055185778077344,0.0079155672823219,0.015142057467329802,6.72523238514261,1703.8331019635173,0.001589825119236884,0.0002446183953033268,0.0,0.0005812263876780006,0.15625,0.1875,0.25,0.0,0.5,True,0.0005055185778077344,0.007863695937090432,0.015242736040915772,6.655227264057264,1715.1617795031686,0.001589825119236884,0.0002446183953033268,0.0,0.0005812263876780006,0.15625,0.1875,0.25,0.0,0.5,True,0.009436346785744376,0.08846761453396525,0.023236614783641744,3.88744363049115,2614.6587761514616,0.02066772655007949,0.010518590998043052,0.011111111111111112,0.007701249636733507,0.53125,0.625,0.75,0.2,1.0,Rule:Staleness,fleet,111250,11887,0.17,A_volume_matched,CTT_Traverse,FS-B,2,in_f0,111250,11887
